id,date,subject,title,contexte-election,contexte-tour,cote,departement,departement-nom,departement-insee,identifiant de circonscription,images,pdf,ocr_url,titulaire-nom,titulaire-prenom,titulaire-sexe,titulaire-age,titulaire-age-calcule,titulaire-age-tranche,titulaire-profession,titulaire-mandat-en-cours,titulaire-mandat-passe,titulaire-associations,titulaire-autres-statuts,titulaire-soutien,titulaire-liste,titulaire-decorations,suppleant-nom,suppleant-prenom,suppleant-sexe,suppleant-age,suppleant-age-calcule,suppleant-age-tranche,suppleant-profession,suppleant-mandat-en-cours,suppleant-mandat-passe,suppleant-associations,suppleant-autres-statuts,suppleant-soutien,suppleant-liste,suppleant-decorations
"EL009_L_1958_11_004_01_1_PF_04","1958-11-23","France;Assemblée Nationale;Élections législatives;Ve République","Élections législatives de 1958, Basses-Alpes - 04, circonscription n°01 : profession de foi de Marcel Massot au tour 1","législatives","1","EL009","04","Basses-Alpes","04 - Alpes-de-Haute-Provence (Basses-Alpes)","1","https://ia801402.us.archive.org/2/items/EL009_L_1958_11_004_01_1_PF_04/EL009_L_1958_11_004_01_1_PF_04_000.jpg;https://ia801402.us.archive.org/2/items/EL009_L_1958_11_004_01_1_PF_04/EL009_L_1958_11_004_01_1_PF_04_001.jpg","https://ia801402.us.archive.org/2/items/EL009_L_1958_11_004_01_1_PF_04/EL009_L_1958_11_004_01_1_PF_04.pdf","https://ia801402.us.archive.org/2/items/EL009_L_1958_11_004_01_1_PF_04/EL009_L_1958_11_004_01_1_PF_04_djvu.txt","Massot","Marcel","homme","non mentionné","non mentionné","non mentionné","avocat Cour d'Appel","conseiller général","député","non mentionné","non mentionné","Parti radical-socialiste","Union des républicains","oui","Romieu","Julien","homme","non mentionné","non mentionné","non mentionné","docteur","maire;conseiller général","non mentionné","non mentionné","non mentionné","Parti radical-socialiste","Union des républicains","non"
"EL009_L_1958_11_004_02_1_PF_01","1958-11-23","Assemblée Nationale;Élections législatives;France;Ve République","Élections législatives de 1958, Basses-Alpes - 04, circonscription n°02 : profession de foi de Jean Vial au tour 1","législatives","1","EL009","04","Basses-Alpes","04 - Alpes-de-Haute-Provence (Basses-Alpes)","2","https://ia803202.us.archive.org/4/items/EL009_L_1958_11_004_02_1_PF_01/EL009_L_1958_11_004_02_1_PF_01_000.jpg;https://ia803202.us.archive.org/4/items/EL009_L_1958_11_004_02_1_PF_01/EL009_L_1958_11_004_02_1_PF_01_001.jpg","https://ia803202.us.archive.org/4/items/EL009_L_1958_11_004_02_1_PF_01/EL009_L_1958_11_004_02_1_PF_01.pdf","https://ia803202.us.archive.org/4/items/EL009_L_1958_11_004_02_1_PF_01/EL009_L_1958_11_004_02_1_PF_01_djvu.txt","Vial","Jean","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la nouvelle République","non mentionné","oui","Mason","Marius","homme","non mentionné","non mentionné","non mentionné","artisan","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la nouvelle République","non mentionné","non"
"EL009_L_1958_11_004_02_1_PF_02","1958-11-23","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1958, Basses-Alpes - 04, circonscription n°02 : profession de foi de Pierre Girardot au tour 1","législatives","1","EL009","04","Basses-Alpes","04 - Alpes-de-Haute-Provence (Basses-Alpes)","2","https://ia600704.us.archive.org/2/items/EL009_L_1958_11_004_02_1_PF_02/EL009_L_1958_11_004_02_1_PF_02_000.jpg;https://ia600704.us.archive.org/2/items/EL009_L_1958_11_004_02_1_PF_02/EL009_L_1958_11_004_02_1_PF_02_001.jpg","https://ia600704.us.archive.org/2/items/EL009_L_1958_11_004_02_1_PF_02/EL009_L_1958_11_004_02_1_PF_02.pdf","https://ia600704.us.archive.org/2/items/EL009_L_1958_11_004_02_1_PF_02/EL009_L_1958_11_004_02_1_PF_02_djvu.txt","Girardot","Pierre","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire","député sortant","non mentionné","résistant","Parti communiste français","non mentionné","oui","non mentionné","non mentionné","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL009_L_1958_11_004_02_1_PF_03","1958-11-23","Ve République;Élections législatives;France;Assemblée Nationale","Élections législatives de 1958, Basses-Alpes - 04, circonscription n°02 : profession de foi de Marcel-Edmond Naegelen au tour 1","législatives","1","EL009","04","Basses-Alpes","04 - Alpes-de-Haute-Provence (Basses-Alpes)","2","https://ia800602.us.archive.org/21/items/EL009_L_1958_11_004_02_1_PF_03/EL009_L_1958_11_004_02_1_PF_03_000.jpg;https://ia800602.us.archive.org/21/items/EL009_L_1958_11_004_02_1_PF_03/EL009_L_1958_11_004_02_1_PF_03_001.jpg","https://ia800602.us.archive.org/21/items/EL009_L_1958_11_004_02_1_PF_03/EL009_L_1958_11_004_02_1_PF_03.pdf","https://ia800602.us.archive.org/21/items/EL009_L_1958_11_004_02_1_PF_03/EL009_L_1958_11_004_02_1_PF_03_djvu.txt","Naegelen","Marcel-Edmond","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller général","ministre;député sortant","non mentionné","combattant;résistant","Parti socialiste","non mentionné","oui","non mentionné","non mentionné","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL009_L_1958_11_004_02_1_PF_04","1958-11-23","Assemblée Nationale;Ve République;Élections législatives;France","Élections législatives de 1958, Basses-Alpes - 04, circonscription n°02 : profession de foi de Gabriel Domenech au tour 1","législatives","1","EL009","04","Basses-Alpes","04 - Alpes-de-Haute-Provence (Basses-Alpes)","2","https://ia800902.us.archive.org/12/items/EL009_L_1958_11_004_02_1_PF_04/EL009_L_1958_11_004_02_1_PF_04_000.jpg;https://ia800902.us.archive.org/12/items/EL009_L_1958_11_004_02_1_PF_04/EL009_L_1958_11_004_02_1_PF_04_001.jpg","https://ia800902.us.archive.org/12/items/EL009_L_1958_11_004_02_1_PF_04/EL009_L_1958_11_004_02_1_PF_04.pdf","https://ia800902.us.archive.org/12/items/EL009_L_1958_11_004_02_1_PF_04/EL009_L_1958_11_004_02_1_PF_04_djvu.txt","Domenech","Gabriel","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller général","non mentionné","non mentionné","non mentionné","non mentionné","Union nationale","non","Martel","Louis","homme","non mentionné","non mentionné","non mentionné","garagiste","non mentionné","non mentionné","non mentionné","déporté;résistant","non mentionné","Union nationale","non"
"EL009_L_1958_11_005_01_1_PF_01","1958-11-23","France;Ve République;Élections législatives;Assemblée Nationale","Élections législatives de 1958, Hautes-Alpes - 05, circonscription n°01 : profession de foi de Edouard Lambert au tour 1","législatives","1","EL009","05","Hautes-Alpes","05 - Hautes-Alpes","1","https://ia800602.us.archive.org/31/items/EL009_L_1958_11_005_01_1_PF_01/EL009_L_1958_11_005_01_1_PF_01_000.jpg;https://ia800602.us.archive.org/31/items/EL009_L_1958_11_005_01_1_PF_01/EL009_L_1958_11_005_01_1_PF_01_001.jpg","https://ia800602.us.archive.org/31/items/EL009_L_1958_11_005_01_1_PF_01/EL009_L_1958_11_005_01_1_PF_01.pdf","https://ia800602.us.archive.org/31/items/EL009_L_1958_11_005_01_1_PF_01/EL009_L_1958_11_005_01_1_PF_01_djvu.txt","Lambert","Edouard","homme","non mentionné","non mentionné","non mentionné","inspecteur général Ministère du Travail","maire;conseiller général","non mentionné","non mentionné","non mentionné","Union pour la nouvelle République","non mentionné","oui","Farnaud","Aimé","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire","non mentionné","non mentionné","non mentionné","Union pour la nouvelle République","non mentionné","non"
"EL009_L_1958_11_005_01_1_PF_02","1958-11-23","Assemblée Nationale;Ve République;France;Élections législatives","Élections législatives de 1958, Hautes-Alpes - 05, circonscription n°01 : profession de foi de Emile Ailhaud au tour 1","législatives","1","EL009","05","Hautes-Alpes","05 - Hautes-Alpes","1","https://ia802903.us.archive.org/13/items/EL009_L_1958_11_005_01_1_PF_02/EL009_L_1958_11_005_01_1_PF_02_000.jpg;https://ia802903.us.archive.org/13/items/EL009_L_1958_11_005_01_1_PF_02/EL009_L_1958_11_005_01_1_PF_02_001.jpg","https://ia802903.us.archive.org/13/items/EL009_L_1958_11_005_01_1_PF_02/EL009_L_1958_11_005_01_1_PF_02.pdf","https://ia802903.us.archive.org/13/items/EL009_L_1958_11_005_01_1_PF_02/EL009_L_1958_11_005_01_1_PF_02_djvu.txt","Ailhaud","Emile","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","adjoint au maire","non mentionné","père de famille nombreuse;combattant","non mentionné","Union républicaine libérale économique et sociale","non","Blanc","Pierre","homme","non mentionné","non mentionné","non mentionné","cultivateur","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL009_L_1958_11_005_01_1_PF_03","1958-11-23","Ve République;Assemblée Nationale;Élections législatives;France","Élections législatives de 1958, Hautes-Alpes - 05, circonscription n°01 : profession de foi de Gaston Julian au tour 1","législatives","1","EL009","05","Hautes-Alpes","05 - Hautes-Alpes","1","https://ia600408.us.archive.org/33/items/EL009_L_1958_11_005_01_1_PF_03/EL009_L_1958_11_005_01_1_PF_03_000.jpg;https://ia600408.us.archive.org/33/items/EL009_L_1958_11_005_01_1_PF_03/EL009_L_1958_11_005_01_1_PF_03_001.jpg","https://ia600408.us.archive.org/33/items/EL009_L_1958_11_005_01_1_PF_03/EL009_L_1958_11_005_01_1_PF_03.pdf","https://ia600408.us.archive.org/33/items/EL009_L_1958_11_005_01_1_PF_03/EL009_L_1958_11_005_01_1_PF_03_djvu.txt","Julian","Gaston","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","député sortant","politique","prisonnier de guerre","Parti communiste français","non mentionné","oui","Villard","Charly","homme","non mentionné","non mentionné","non mentionné","agriculteur","non mentionné","non mentionné","politique","déporté","Parti communiste français","non mentionné","non"
"EL009_L_1958_11_005_01_1_PF_04","1958-11-23","Ve République;Assemblée Nationale;France;Élections législatives","Élections législatives de 1958, Hautes-Alpes - 05, circonscription n°01 : profession de foi de Ernest Cazelles au tour 1","législatives","1","EL009","05","Hautes-Alpes","05 - Hautes-Alpes","1","https://ia903107.us.archive.org/23/items/EL009_L_1958_11_005_01_1_PF_04/EL009_L_1958_11_005_01_1_PF_04_000.jpg;https://ia903107.us.archive.org/23/items/EL009_L_1958_11_005_01_1_PF_04/EL009_L_1958_11_005_01_1_PF_04_001.jpg","https://ia903107.us.archive.org/23/items/EL009_L_1958_11_005_01_1_PF_04/EL009_L_1958_11_005_01_1_PF_04.pdf","https://ia903107.us.archive.org/23/items/EL009_L_1958_11_005_01_1_PF_04/EL009_L_1958_11_005_01_1_PF_04_djvu.txt","Cazelles","Ernest","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","politique","combattant;prisonnier de guerre","Parti socialiste Section française de l'Internationale ouvrière","Union républicaine et socialiste","non","Bidault","Robert","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","maire;conseiller général","non mentionné","non mentionné","Parti socialiste Section française de l'Internationale ouvrière","Union républicaine et socialiste","non"
"EL009_L_1958_11_005_01_1_PF_05","1958-11-23","Assemblée Nationale;Ve République;France;Élections législatives","Élections législatives de 1958, Hautes-Alpes - 05, circonscription n°01 : profession de foi de Robert Lecourt au tour 1","législatives","1","EL009","05","Hautes-Alpes","05 - Hautes-Alpes","1","https://ia800703.us.archive.org/4/items/EL009_L_1958_11_005_01_1_PF_05/EL009_L_1958_11_005_01_1_PF_05_000.jpg;https://ia800703.us.archive.org/4/items/EL009_L_1958_11_005_01_1_PF_05/EL009_L_1958_11_005_01_1_PF_05_001.jpg","https://ia800703.us.archive.org/4/items/EL009_L_1958_11_005_01_1_PF_05/EL009_L_1958_11_005_01_1_PF_05.pdf","https://ia800703.us.archive.org/4/items/EL009_L_1958_11_005_01_1_PF_05/EL009_L_1958_11_005_01_1_PF_05_djvu.txt","Lecourt","Robert","homme","50","50","entre 50 et 59 ans","avocat","non mentionné","ministre;député sortant","non mentionné","combattant;résistant","non mentionné","Union pour les réformes républicaines et la renaissance économique des Hautes-Alpes","oui","Barniaudy","Armand","homme","32","32","entre 30 et 39 ans","agriculteur","maire","non mentionné","syndicat","non mentionné","non mentionné","Union pour les réformes républicaines et la renaissance économique des Hautes-Alpes","non"
"EL009_L_1958_11_005_01_1_PF_06","1958-11-23","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1958, Hautes-Alpes - 05, circonscription n°01 : profession de foi de Joseph Richaud au tour 1","législatives","1","EL009","05","Hautes-Alpes","05 - Hautes-Alpes","1","https://ia600502.us.archive.org/18/items/EL009_L_1958_11_005_01_1_PF_06/EL009_L_1958_11_005_01_1_PF_06_000.jpg;https://ia600502.us.archive.org/18/items/EL009_L_1958_11_005_01_1_PF_06/EL009_L_1958_11_005_01_1_PF_06_001.jpg","https://ia600502.us.archive.org/18/items/EL009_L_1958_11_005_01_1_PF_06/EL009_L_1958_11_005_01_1_PF_06.pdf","https://ia600502.us.archive.org/18/items/EL009_L_1958_11_005_01_1_PF_06/EL009_L_1958_11_005_01_1_PF_06_djvu.txt","Richaud","Joseph","homme","non mentionné","non mentionné","non mentionné","minotier;conseiller Commerce extérieur","conseiller général","non mentionné","non mentionné","non mentionné","libre","Défense et renouveau du département","oui","Faure","Roger","homme","non mentionné","non mentionné","non mentionné","agriculteur","maire","non mentionné","non mentionné","non mentionné","non mentionné","Défense et renouveau du département","non"
"EL009_L_1958_11_005_01_1_PF_07","1958-11-23","France;Assemblée Nationale;Élections législatives;Ve République","Élections législatives de 1958, Hautes-Alpes - 05, circonscription n°01 : profession de foi de Roger Joisson au tour 1","législatives","1","EL009","05","Hautes-Alpes","05 - Hautes-Alpes","1","https://ia903104.us.archive.org/13/items/EL009_L_1958_11_005_01_1_PF_07/EL009_L_1958_11_005_01_1_PF_07_000.jpg;https://ia903104.us.archive.org/13/items/EL009_L_1958_11_005_01_1_PF_07/EL009_L_1958_11_005_01_1_PF_07_001.jpg","https://ia903104.us.archive.org/13/items/EL009_L_1958_11_005_01_1_PF_07/EL009_L_1958_11_005_01_1_PF_07.pdf","https://ia903104.us.archive.org/13/items/EL009_L_1958_11_005_01_1_PF_07/EL009_L_1958_11_005_01_1_PF_07_djvu.txt","Joisson","Roger","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","non mentionné","professionnel","combattant","Centre national des indépendants et paysans;Centre républicain","Expansion économique du département","non","Sarlin","Kléber","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire","non mentionné","professionnel;agriculture","non mentionné","Centre national des indépendants et paysans;Centre républicain","Expansion économique du département","non"
"EL009_L_1958_11_005_02_1_PF_01","1958-11-23","France;Élections législatives;Assemblée Nationale;Ve République","Élections législatives de 1958, Hautes-Alpes - 05, circonscription n°02 : profession de foi de Robert Garraud au tour 1","législatives","1","EL009","05","Hautes-Alpes","05 - Hautes-Alpes","2","https://ia600809.us.archive.org/34/items/EL009_L_1958_11_005_02_1_PF_01/EL009_L_1958_11_005_02_1_PF_01_000.jpg;https://ia600809.us.archive.org/34/items/EL009_L_1958_11_005_02_1_PF_01/EL009_L_1958_11_005_02_1_PF_01_001.jpg","https://ia600809.us.archive.org/34/items/EL009_L_1958_11_005_02_1_PF_01/EL009_L_1958_11_005_02_1_PF_01.pdf","https://ia600809.us.archive.org/34/items/EL009_L_1958_11_005_02_1_PF_01/EL009_L_1958_11_005_02_1_PF_01_djvu.txt","Garraud","Robert","homme","non mentionné","non mentionné","non mentionné","chirurgien","maire;conseiller général","non mentionné","non mentionné","combattant","Union pour la nouvelle République","Entente démocratique pour la nouvelle République","oui","Ariey","Jean","homme","1911","47","entre 40 et 49 ans","cultivateur","maire;conseiller général","non mentionné","non mentionné","non mentionné","Union pour la nouvelle République","Entente démocratique pour la nouvelle République","non"
"EL009_L_1958_11_005_02_1_PF_02","1958-11-23","Ve République;Élections législatives;Assemblée Nationale;France","Élections législatives de 1958, Hautes-Alpes - 05, circonscription n°02 : profession de foi de André Taix au tour 1","législatives","1","EL009","05","Hautes-Alpes","05 - Hautes-Alpes","2","https://ia601806.us.archive.org/22/items/EL009_L_1958_11_005_02_1_PF_02/EL009_L_1958_11_005_02_1_PF_02_000.jpg;https://ia601806.us.archive.org/22/items/EL009_L_1958_11_005_02_1_PF_02/EL009_L_1958_11_005_02_1_PF_02_001.jpg","https://ia601806.us.archive.org/22/items/EL009_L_1958_11_005_02_1_PF_02/EL009_L_1958_11_005_02_1_PF_02.pdf","https://ia601806.us.archive.org/22/items/EL009_L_1958_11_005_02_1_PF_02/EL009_L_1958_11_005_02_1_PF_02_djvu.txt","Taix","André","homme","non mentionné","non mentionné","non mentionné","négociant","non mentionné","non mentionné","non mentionné","réserve","non mentionné","Union nationale de rénovation","oui","Durand","France","homme","non mentionné","non mentionné","non mentionné","docteur-vétérinaire","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Union nationale de rénovation","oui"
